danceability_avg,energy_avg,loudness_avg,speechiness_avg,acousticness_avg,instrumentalness_avg,liveness_avg,valence_avg,tempo_avg,week
0.629536842105263,0.7040736842105261,-9.22633684210526,0.0600726315789473,0.132428067368421,0.0081436025263157,0.1722063157894736,0.6299284210526316,117.95776842105266,1990-08-18
0.6257553191489359,0.6958085106382977,-9.35306382978723,0.0583680851063829,0.1448221212765957,0.0071380909574468,0.1697372340425532,0.6281510638297872,116.95052127659577,1990-08-25
0.6325434782608693,0.688304347826087,-9.48711956521739,0.0619945652173913,0.1473478739130434,0.0069956792391304,0.1743554347826087,0.6189260869565216,116.9728586956522,1990-09-01
0.6269021739130435,0.7003913043478258,-9.245228260869563,0.0634869565217391,0.1482024391304348,0.0068310240217391,0.1779195652173913,0.6034804347826085,118.87289130434782,1990-09-08
0.629195652173913,0.6987608695652172,-9.285793478260867,0.0622413043478261,0.1470535260869565,0.0070700022826086,0.1773608695652174,0.6100347826086953,117.9766413043478,1990-09-15
0.6234623655913979,0.6930215053763439,-9.280344086021502,0.0605591397849462,0.1498547784946237,0.0068690099999999,0.1781440860215053,0.5941096774193544,117.22447311827956,1990-09-22
0.6309892473118279,0.6847419354838705,-9.460397849462364,0.064647311827957,0.1421392623655914,0.0068666309677419,0.1779483870967742,0.595722580645161,117.21724731182792,1990-09-29
0.6375851063829786,0.6704574468085103,-9.66440425531915,0.0639372340425532,0.154433814893617,0.0060783256382978,0.1786170212765958,0.596792553191489,117.69927659574464,1990-10-06
0.637715789473684,0.6700210526315786,-9.715915789473684,0.0630336842105263,0.1497187221052631,0.0053634708421052,0.1834505263157894,0.5890999999999997,117.25723157894728,1990-10-13
0.6349175257731955,0.6649804123711338,-9.776690721649487,0.0635030927835051,0.1553255525773196,0.0093782176288659,0.1853288659793814,0.5849742268041236,117.15362886597929,1990-10-20
0.6277731958762883,0.6672587628865976,-9.687041237113403,0.0626917525773195,0.1577845319587628,0.0256518881443298,0.1836123711340206,0.5906432989690721,117.45758762886592,1990-10-27
0.6323061224489792,0.6804704081632649,-9.612193877551023,0.0622816326530612,0.1521634653061224,0.0311919104081632,0.173954081632653,0.5997795918367347,115.88653061224488,1990-11-03
0.6212061855670101,0.6730319587628862,-9.658463917525776,0.0632587628865979,0.1567295113402062,0.0316571907216494,0.1740927835051546,0.5827670103092784,117.3565463917526,1990-11-10
0.630824742268041,0.6762793814432986,-9.712360824742268,0.0657690721649484,0.1540346659793814,0.0383029413402061,0.1756958762886597,0.5694577319587627,115.82790721649484,1990-11-17
0.6340918367346936,0.6787255102040812,-9.665744897959184,0.0644673469387755,0.1562048224489796,0.046350841632653,0.1757867346938775,0.5883918367346938,116.89865306122452,1990-11-24
0.632377551020408,0.6615010204081633,-9.870000000000005,0.0664061224489795,0.1693777816326531,0.0447419979591836,0.172658163265306,0.5855551020408164,118.55940816326532,1990-12-01
0.6309292929292929,0.6536676767676769,-9.7589898989899,0.0670252525252524,0.1688660767676768,0.0443485696969696,0.1670525252525252,0.5819232323232324,119.43827272727272,1990-12-08
0.6288163265306124,0.6457969387755105,-9.845255102040817,0.0658969387755101,0.1864365469387755,0.0406539187755102,0.1646897959183673,0.5778510204081633,119.13104081632652,1990-12-15
0.6307448979591836,0.6428275510204083,-9.945132653061222,0.0658316326530612,0.1926674653061224,0.0401550835714285,0.1676153061224489,0.5851163265306124,118.74805102040814,1990-12-22
0.6307448979591836,0.6428275510204083,-9.945132653061222,0.0658316326530612,0.1926674653061224,0.0401550835714285,0.1676153061224489,0.5851163265306124,118.74805102040814,1990-12-29
0.6343645833333332,0.6411885416666668,-10.092406249999998,0.0670854166666666,0.1925318395833333,0.0445748055208333,0.1771177083333333,0.5822541666666667,119.62609374999997,1991-01-05
0.6383541666666666,0.6464375000000002,-10.0850625,0.068578125,0.18319225625,0.0444380623958333,0.17500625,0.5907229166666669,119.59926041666664,1991-01-12
0.6406,0.6294631578947371,-10.085094736842102,0.0677936842105263,0.177849227368421,0.0523660764210526,0.1686799999999999,0.5768147368421054,121.00128421052632,1991-01-19
0.6352947368421051,0.6255052631578948,-10.002094736842103,0.0673231578947368,0.1867709684210526,0.0524506518947368,0.178717894736842,0.5620357894736843,121.24931578947368,1991-01-26
0.62775,0.6201041666666666,-9.994791666666664,0.0665854166666666,0.2062101562499999,0.0442163814583333,0.1728135416666666,0.5512958333333334,122.04083333333335,1991-02-02
0.626958762886598,0.6252268041237113,-10.170134020618551,0.0632123711340206,0.202035649484536,0.0446879484536082,0.1588309278350515,0.5554474226804125,122.1881546391753,1991-02-09
0.6268105263157895,0.6280105263157895,-10.077915789473682,0.0592715789473684,0.1960905052631579,0.0392289064210526,0.1594694736842105,0.5579936842105265,121.94817894736848,1991-02-16
0.6329473684210528,0.631778947368421,-10.04497894736842,0.0537126315789473,0.1977260842105263,0.0468607737894736,0.1574463157894736,0.5589726315789475,119.8547157894737,1991-02-23
0.6270000000000002,0.6400210526315792,-10.054157894736845,0.0536199999999999,0.1905984,0.0542791731578947,0.1656642105263157,0.5566463157894739,119.71635789473686,1991-03-02
0.6186421052631581,0.6387684210526318,-9.903263157894738,0.0515947368421052,0.2023711684210527,0.0465051442105263,0.1758094736842105,0.5538673684210528,119.1536,1991-03-09
0.6163052631578947,0.6425263157894741,-9.80446315789474,0.0564505263157894,0.1929661284210527,0.0622316788421052,0.1693010526315789,0.5508947368421054,118.27911578947368,1991-03-16
0.6188333333333335,0.638510416666667,-9.769020833333338,0.0555458333333333,0.1885176270833333,0.0587173286458333,0.1625229166666666,0.558219791666667,118.15819791666672,1991-03-23
0.6198494623655916,0.6435268817204304,-9.62082795698925,0.0561946236559139,0.1879736688172043,0.0597950611827957,0.1670838709677419,0.5602161290322584,118.0250537634409,1991-03-30
0.6291808510638297,0.6656702127659576,-9.25104255319149,0.0552287234042552,0.1709348117021276,0.0674659336170212,0.1614010638297872,0.5804585106382981,118.5249680851064,1991-04-06
0.6414421052631579,0.6707789473684209,-9.25124210526316,0.0557315789473683,0.1648430242105262,0.0746230804210526,0.1559042105263157,0.5929273684210526,117.91338947368422,1991-04-13
0.6356315789473684,0.6744842105263157,-9.287273684210527,0.0561052631578947,0.1586643926315789,0.0724882823157894,0.1590021052631579,0.592116842105263,118.79904210526314,1991-04-20
0.6367157894736842,0.6807473684210525,-9.134726315789472,0.0532999999999999,0.1609657610526315,0.0770955591578947,0.1699821052631579,0.5960326315789471,118.85977894736838,1991-04-27
0.6323894736842104,0.6834526315789472,-9.07456842105263,0.0536821052631578,0.1603360663157894,0.0800279149473684,0.1715484210526315,0.5857799999999996,118.1853789473684,1991-05-04
